<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.19	23:00:00	147.707	147.735	147.570	147.641	1518	0	0
2021.02.22	00:00:00	147.656	147.877	147.656	147.820	12430	0	97
2021.02.22	01:00:00	147.819	148.054	147.793	148.038	3836	0	0
2021.02.22	02:00:00	148.038	148.099	147.917	147.976	4044	0	0
2021.02.22	03:00:00	147.976	148.250	147.964	148.172	4080	0	0
2021.02.22	04:00:00	148.172	148.265	147.971	148.051	3599	0	0
2021.02.22	05:00:00	148.051	148.107	147.983	148.092	2988	0	0
2021.02.22	06:00:00	148.095	148.201	148.087	148.185	2221	0	0
2021.02.22	07:00:00	148.185	148.187	148.052	148.100	1791	0	0
2021.02.22	08:00:00	148.100	148.108	148.008	148.071	1898	0	0
2021.02.22	09:00:00	148.072	148.092	147.808	148.057	4733	0	0
2021.02.22	10:00:00	148.057	148.157	147.970	148.083	6193	0	0
2021.02.22	11:00:00	148.083	148.295	148.003	148.054	5834	0	0
2021.02.22	12:00:00	148.053	148.173	148.032	148.168	4000	0	0
2021.02.22	13:00:00	148.168	148.251	148.014	148.027	4264	0	0
2021.02.22	14:00:00	148.026	148.146	147.967	148.070	4319	0	0
2021.02.22	15:00:00	148.069	148.075	147.822	147.979	5356	0	0
2021.02.22	16:00:00	147.979	147.984	147.634	147.677	7828	0	0
2021.02.22	17:00:00	147.676	147.754	147.544	147.650	8272	0	0
2021.02.22	18:00:00	147.650	147.901	147.582	147.883	5376	0	0
2021.02.22	19:00:00	147.883	147.966	147.835	147.933	3274	0	0
2021.02.22	20:00:00	147.933	147.949	147.871	147.880	2633	0	0
2021.02.22	21:00:00	147.880	147.893	147.813	147.823	2260	0	0
2021.02.22	22:00:00	147.824	147.835	147.720	147.750	2150	0	0
2021.02.22	23:00:00	147.750	147.789	147.723	147.757	1547	0	0
2021.02.23	00:00:00	147.712	147.868	147.701	147.808	3300	0	4
2021.02.23	01:00:00	147.809	147.821	147.670	147.717	1876	0	3
2021.02.23	02:00:00	147.717	147.765	147.666	147.693	2359	0	0
2021.02.23	03:00:00	147.692	147.824	147.662	147.786	2783	0	0
2021.02.23	04:00:00	147.786	147.828	147.754	147.796	1453	0	1
2021.02.23	05:00:00	147.796	147.804	147.749	147.781	1376	0	0
2021.02.23	06:00:00	147.781	147.899	147.764	147.871	1353	0	0
2021.02.23	07:00:00	147.871	147.941	147.864	147.933	1155	0	0
2021.02.23	08:00:00	147.933	147.954	147.744	147.812	1748	0	0
2021.02.23	09:00:00	147.803	148.105	147.801	148.090	3522	0	0
2021.02.23	10:00:00	148.084	148.198	148.046	148.192	6014	0	0
2021.02.23	11:00:00	148.192	148.342	148.047	148.320	5795	0	0
2021.02.23	12:00:00	148.320	148.332	148.178	148.258	4862	0	0
2021.02.23	13:00:00	148.258	148.359	148.230	148.273	4782	0	0
2021.02.23	14:00:00	148.274	148.318	148.167	148.286	4595	0	0
2021.02.23	15:00:00	148.286	148.358	148.213	148.318	5437	0	0
2021.02.23	16:00:00	148.318	148.409	147.886	148.077	7606	0	0
2021.02.23	17:00:00	148.077	148.312	148.045	148.268	10344	0	0
2021.02.23	18:00:00	148.268	148.386	148.177	148.261	6154	0	0
2021.02.23	19:00:00	148.262	148.379	148.223	148.301	5447	0	0
2021.02.23	20:00:00	148.301	148.484	148.287	148.443	4740	0	0
2021.02.23	21:00:00	148.443	148.611	148.428	148.584	3593	0	0
2021.02.23	22:00:00	148.584	148.601	148.542	148.587	2441	0	0
2021.02.23	23:00:00	148.587	148.594	148.522	148.572	2258	0	0
2021.02.24	00:00:00	148.483	148.530	148.295	148.518	988	0	27
2021.02.24	01:00:00	148.513	148.671	148.464	148.669	2314	0	1
2021.02.24	02:00:00	148.667	148.965	148.643	148.962	4282	0	1
2021.02.24	03:00:00	148.965	150.060	148.880	149.457	8124	0	0
2021.02.24	04:00:00	149.460	149.475	149.316	149.474	4391	0	0
2021.02.24	05:00:00	149.474	149.487	149.367	149.384	4170	0	0
2021.02.24	06:00:00	149.385	149.461	149.356	149.399	2615	0	1
2021.02.24	07:00:00	149.399	149.484	149.236	149.473	3504	0	0
2021.02.24	08:00:00	149.473	149.715	149.372	149.686	2774	0	0
2021.02.24	09:00:00	149.686	149.916	149.516	149.687	5166	0	0
2021.02.24	10:00:00	149.687	149.885	149.512	149.762	7678	0	0
2021.02.24	11:00:00	149.762	149.961	149.701	149.798	6571	0	0
2021.02.24	12:00:00	149.798	149.829	149.542	149.713	5025	0	0
2021.02.24	13:00:00	149.713	149.754	149.369	149.590	4620	0	0
2021.02.24	14:00:00	149.590	149.693	149.519	149.521	5237	0	0
2021.02.24	15:00:00	149.520	149.650	149.391	149.433	8176	0	0
2021.02.24	16:00:00	149.433	149.773	149.392	149.675	9891	0	0
2021.02.24	17:00:00	149.675	149.716	149.371	149.413	11727	0	0
2021.02.24	18:00:00	149.415	149.461	149.217	149.388	7573	0	0
2021.02.24	19:00:00	149.388	149.496	149.307	149.311	4502	0	0
2021.02.24	20:00:00	149.311	149.565	149.305	149.559	3747	0	0
2021.02.24	21:00:00	149.558	149.646	149.467	149.631	3529	0	0
2021.02.24	22:00:00	149.632	149.675	149.553	149.667	2913	0	0
2021.02.24	23:00:00	149.667	149.738	149.636	149.665	2937	0	0
2021.02.25	00:00:00	149.700	149.721	149.545	149.698	3956	0	15
2021.02.25	01:00:00	149.692	149.895	149.688	149.886	3513	0	3
2021.02.25	02:00:00	149.886	150.015	149.821	149.970	4336	0	0
2021.02.25	03:00:00	149.971	150.008	149.900	149.917	5767	0	0
2021.02.25	04:00:00	149.917	149.949	149.851	149.895	4019	0	0
2021.02.25	05:00:00	149.895	149.917	149.850	149.886	2938	0	0
2021.02.25	06:00:00	149.886	149.967	149.839	149.929	3394	0	1
2021.02.25	07:00:00	149.929	150.006	149.923	149.960	3454	0	0
2021.02.25	08:00:00	149.958	150.013	149.935	149.974	3195	0	0
2021.02.25	09:00:00	149.965	150.014	149.749	149.985	5534	0	0
2021.02.25	10:00:00	149.985	150.373	149.973	150.363	7168	0	0
2021.02.25	11:00:00	150.362	150.420	150.217	150.321	7422	0	0
2021.02.25	12:00:00	150.321	150.354	150.147	150.233	7429	0	0
2021.02.25	13:00:00	150.235	150.361	149.969	150.016	7974	0	0
2021.02.25	14:00:00	150.016	150.214	150.016	150.139	7150	0	0
2021.02.25	15:00:00	150.139	150.183	149.963	150.129	9392	0	0
2021.02.25	16:00:00	150.129	150.443	150.052	150.301	9875	0	0
2021.02.25	17:00:00	150.301	150.358	150.154	150.201	11979	0	0
2021.02.25	18:00:00	150.201	150.213	149.817	149.821	9013	0	0
2021.02.25	19:00:00	149.821	149.879	149.367	149.534	8657	0	0
2021.02.25	20:00:00	149.534	149.578	148.480	148.720	13862	0	0
2021.02.25	21:00:00	148.720	149.139	148.703	149.050	8953	0	0
2021.02.25	22:00:00	149.052	149.140	148.831	148.846	8370	0	0
2021.02.25	23:00:00	148.847	148.900	148.759	148.840	3438	0	0
2021.02.26	00:00:00	148.817	148.958	148.728	148.831	1727	0	24
2021.02.26	01:00:00	148.846	149.169	148.779	148.986	5604	0	1
2021.02.26	02:00:00	148.982	149.025	148.223	148.562	10258	0	0
2021.02.26	03:00:00	148.563	148.705	148.531	148.567	7482	0	0
2021.02.26	04:00:00	148.567	148.629	148.358	148.458	6023	0	0
2021.02.26	05:00:00	148.458	148.523	148.252	148.341	4753	0	0
2021.02.26	06:00:00	148.342	148.402	148.036	148.152	5697	0	0
2021.02.26	07:00:00	148.152	148.367	148.074	148.140	7059	0	0
2021.02.26	08:00:00	148.140	148.234	147.809	148.018	6203	0	0
2021.02.26	09:00:00	148.023	148.025	147.569	147.593	10696	0	0
2021.02.26	10:00:00	147.593	148.065	147.402	147.992	10000	0	0
2021.02.26	11:00:00	147.992	148.499	147.818	148.472	7976	0	0
2021.02.26	12:00:00	148.472	148.475	147.797	147.811	8593	0	0
2021.02.26	13:00:00	147.811	148.400	147.790	148.078	10267	0	0
2021.02.26	14:00:00	148.079	148.391	147.813	148.141	9346	0	0
2021.02.26	15:00:00	148.148	148.394	147.903	148.375	9721	0	0
2021.02.26	16:00:00	148.375	148.693	148.316	148.356	12075	0	0
2021.02.26	17:00:00	148.355	149.076	148.043	148.918	16055	0	0
2021.02.26	18:00:00	148.917	148.957	148.452	148.709	12681	0	0
2021.02.26	19:00:00	148.709	148.896	148.565	148.719	7281	0	0
2021.02.26	20:00:00	148.719	148.730	148.551	148.644	5694	0	0
2021.02.26	21:00:00	148.644	148.740	148.524	148.686	5233	0	0
2021.02.26	22:00:00	148.686	148.695	148.445	148.449	4788	0	0
2021.02.26	23:00:00	148.447	148.550	148.304	148.398	3991	0	0
2021.03.01	00:00:00	148.372	148.566	148.324	148.462	7222	0	95
2021.03.01	01:00:00	148.460	148.879	148.417	148.792	5818	0	0
2021.03.01	02:00:00	148.795	148.963	148.756	148.955	5246	0	0
2021.03.01	03:00:00	148.955	149.176	148.881	149.126	5423	0	0
2021.03.01	04:00:00	149.129	149.298	149.098	149.181	4141	0	0
2021.03.01	05:00:00	149.183	149.195	149.012	149.042	3181	0	0
2021.03.01	06:00:00	149.043	149.047	148.727	148.784	3973	0	0
2021.03.01	07:00:00	148.784	149.018	148.733	148.960	4429	0	0
2021.03.01	08:00:00	148.958	149.174	148.954	149.090	3613	0	0
2021.03.01	09:00:00	149.090	149.203	148.810	148.856	5353	0	0
2021.03.01	10:00:00	148.856	148.913	148.527	148.806	7407	0	0
2021.03.01	11:00:00	148.804	148.922	148.625	148.844	6368	0	0
2021.03.01	12:00:00	148.843	149.057	148.688	148.896	5440	0	0
2021.03.01	13:00:00	148.895	149.131	148.726	148.751	5190	0	0
2021.03.01	14:00:00	148.750	148.871	148.672	148.683	5988	0	0
2021.03.01	15:00:00	148.683	148.710	148.401	148.640	6505	0	0
2021.03.01	16:00:00	148.640	148.803	148.355	148.409	9100	0	0
2021.03.01	17:00:00	148.434	148.682	148.337	148.642	9991	0	0
2021.03.01	18:00:00	148.640	148.788	148.524	148.689	7100	0	0
2021.03.01	19:00:00	148.689	148.846	148.614	148.627	5306	0	0
2021.03.01	20:00:00	148.629	148.747	148.559	148.715	4430	0	0
2021.03.01	21:00:00	148.715	148.797	148.670	148.686	3807	0	0
2021.03.01	22:00:00	148.686	148.780	148.622	148.635	3840	0	0
2021.03.01	23:00:00	148.636	148.704	148.594	148.678	2451	0	0
2021.03.02	00:00:00	148.671	148.723	148.546	148.680	2798	0	4
2021.03.02	01:00:00	148.683	148.860	148.662	148.820	2019	0	4
2021.03.02	02:00:00	148.820	148.883	148.710	148.863	4065	0	3
2021.03.02	03:00:00	148.863	148.873	148.586	148.646	5556	0	1
2021.03.02	04:00:00	148.646	148.676	148.127	148.183	5047	0	1
2021.03.02	05:00:00	148.183	148.387	148.179	148.353	5978	0	0
2021.03.02	06:00:00	148.353	148.403	148.129	148.143	4647	0	1
2021.03.02	07:00:00	148.144	148.356	148.111	148.291	4593	0	0
2021.03.02	08:00:00	148.290	148.445	148.238	148.362	3668	0	0
2021.03.02	09:00:00	148.368	148.373	148.172	148.287	6350	0	0
2021.03.02	10:00:00	148.287	148.559	148.251	148.306	7488	0	0
2021.03.02	11:00:00	148.305	148.319	148.143	148.214	7000	0	0
2021.03.02	12:00:00	148.214	148.531	148.151	148.480	6317	0	0
2021.03.02	13:00:00	148.482	148.913	148.477	148.905	6246	0	0
2021.03.02	14:00:00	148.905	148.936	148.752	148.863	5687	0	0
2021.03.02	15:00:00	148.863	148.864	148.607	148.740	6330	0	0
2021.03.02	16:00:00	148.740	148.877	148.525	148.697	8532	0	0
2021.03.02	17:00:00	148.697	148.882	148.559	148.856	9021	0	0
2021.03.02	18:00:00	148.856	149.032	148.824	149.032	8514	0	0
2021.03.02	19:00:00	149.032	149.103	148.958	149.090	4720	0	0
2021.03.02	20:00:00	149.091	149.196	149.089	149.155	3779	0	0
2021.03.02	21:00:00	149.155	149.173	148.962	149.073	3381	0	0
2021.03.02	22:00:00	149.077	149.120	149.049	149.083	3302	0	0
2021.03.02	23:00:00	149.084	149.089	148.867	148.867	2661	0	0
2021.03.03	00:00:00	148.853	148.967	148.794	148.851	1389	0	44
2021.03.03	01:00:00	148.850	149.022	148.834	148.967	1894	0	3
2021.03.03	02:00:00	148.965	149.084	148.881	149.019	3329	0	2
2021.03.03	03:00:00	149.019	149.178	148.965	149.134	3800	0	0
2021.03.03	04:00:00	149.134	149.159	149.064	149.155	2873	0	1
2021.03.03	05:00:00	149.155	149.202	149.111	149.171	2688	0	0
2021.03.03	06:00:00	149.172	149.225	149.118	149.126	1909	0	0
2021.03.03	07:00:00	149.126	149.177	149.069	149.102	2944	0	1
2021.03.03	08:00:00	149.102	149.179	148.945	149.129	2417	0	0
2021.03.03	09:00:00	149.126	149.415	149.079	149.339	5388	0	0
2021.03.03	10:00:00	149.338	149.387	149.227	149.253	6880	0	0
2021.03.03	11:00:00	149.253	149.695	149.249	149.454	7098	0	0
2021.03.03	12:00:00	149.456	149.571	149.411	149.543	5485	0	0
2021.03.03	13:00:00	149.543	149.571	149.228	149.289	5353	0	0
2021.03.03	14:00:00	149.289	149.451	149.207	149.305	5434	0	0
2021.03.03	15:00:00	149.305	149.401	149.029	149.323	10533	0	1
2021.03.03	16:00:00	149.323	149.507	149.159	149.345	10053	0	0
2021.03.03	17:00:00	149.319	149.526	149.086	149.488	13162	0	0
2021.03.03	18:00:00	149.488	149.536	149.330	149.466	9797	0	0
2021.03.03	19:00:00	149.465	149.484	149.257	149.424	7422	0	0
2021.03.03	20:00:00	149.424	149.531	149.320	149.427	6368	0	0
2021.03.03	21:00:00	149.427	149.433	149.261	149.287	5949	0	0
2021.03.03	22:00:00	149.287	149.392	149.253	149.263	5168	0	0
2021.03.03	23:00:00	149.262	149.296	149.219	149.265	3665	0	0
2021.03.04	00:00:00	149.252	149.309	149.201	149.256	1165	0	41
2021.03.04	01:00:00	149.252	149.348	149.056	149.056	2789	0	0
2021.03.04	02:00:00	149.058	149.205	149.043	149.160	4390	0	2
2021.03.04	03:00:00	149.157	149.226	149.111	149.199	3735	0	0
2021.03.04	04:00:00	149.200	149.305	149.155	149.225	2958	0	1
2021.03.04	05:00:00	149.225	149.321	149.208	149.217	3138	0	0
2021.03.04	06:00:00	149.216	149.357	149.110	149.349	4569	0	1
2021.03.04	07:00:00	149.350	149.437	149.318	149.401	2974	0	0
2021.03.04	08:00:00	149.401	149.558	149.371	149.554	3752	0	0
2021.03.04	09:00:00	149.548	149.653	149.454	149.542	5497	0	0
2021.03.04	10:00:00	149.542	149.756	149.450	149.534	8591	0	0
2021.03.04	11:00:00	149.534	149.611	149.317	149.510	7251	0	0
2021.03.04	12:00:00	149.509	149.640	149.415	149.629	6643	0	0
2021.03.04	13:00:00	149.629	149.746	149.464	149.626	5691	0	0
2021.03.04	14:00:00	149.628	149.823	149.611	149.793	6217	0	0
2021.03.04	15:00:00	149.793	150.138	149.746	150.067	7611	0	0
2021.03.04	16:00:00	150.066	150.206	149.987	150.198	10103	0	0
2021.03.04	17:00:00	150.197	150.606	150.120	150.546	11897	0	0
2021.03.04	18:00:00	150.544	150.731	150.414	150.605	8761	0	0
2021.03.04	19:00:00	150.606	150.676	150.061	150.084	15640	0	0
2021.03.04	20:00:00	150.074	150.224	149.797	149.812	13079	0	0
2021.03.04	21:00:00	149.811	149.998	149.785	149.863	10132	0	0
2021.03.04	22:00:00	149.863	149.921	149.768	149.844	6028	0	0
2021.03.04	23:00:00	149.844	150.032	149.841	150.010	3430	0	0
2021.03.05	00:00:00	149.999	150.081	149.947	150.031	2922	0	6
2021.03.05	01:00:00	150.029	150.048	149.906	149.975	3477	0	0
2021.03.05	02:00:00	149.975	150.026	149.779	149.875	5259	0	0
2021.03.05	03:00:00	149.874	149.882	149.536	149.736	5688	0	0
2021.03.05	04:00:00	149.735	149.943	149.667	149.925	4440	0	0
2021.03.05	05:00:00	149.925	150.119	149.793	150.113	3464	0	0
2021.03.05	06:00:00	150.110	150.232	150.025	150.029	3932	0	1
2021.03.05	07:00:00	150.029	150.142	149.948	150.119	3813	0	0
2021.03.05	08:00:00	150.119	150.353	150.073	150.345	4807	0	0
2021.03.05	09:00:00	150.342	150.367	150.002	150.178	7219	0	0
2021.03.05	10:00:00	150.178	150.233	150.035	150.051	9494	0	0
2021.03.05	11:00:00	150.051	150.117	149.803	149.879	8052	0	0
2021.03.05	12:00:00	149.878	149.911	149.692	149.761	6431	0	0
2021.03.05	13:00:00	149.762	149.879	149.494	149.754	7499	0	0
2021.03.05	14:00:00	149.754	149.867	149.623	149.697	7538	0	0
2021.03.05	15:00:00	149.701	149.973	149.587	149.955	13175	0	0
2021.03.05	16:00:00	149.955	150.115	149.565	149.655	14486	0	0
2021.03.05	17:00:00	149.658	149.738	149.358	149.572	14839	0	0
2021.03.05	18:00:00	149.571	149.676	149.369	149.563	11476	0	0
2021.03.05	19:00:00	149.558	149.698	149.472	149.697	9243	0	0
2021.03.05	20:00:00	149.697	149.844	149.673	149.832	6627	0	0
2021.03.05	21:00:00	149.832	149.977	149.795	149.957	4421	0	0
2021.03.05	22:00:00	149.957	150.042	149.903	150.021	3818	0	0
2021.03.05	23:00:00	150.023	150.037	149.825	149.865	3251	0	0
2021.03.08	00:00:00	149.660	150.025	149.587	149.977	3770	0	78
2021.03.08	01:00:00	149.977	150.358	149.938	150.142	7809	0	0
2021.03.08	02:00:00	150.142	150.161	149.935	150.126	3925	0	2
2021.03.08	03:00:00	150.126	150.197	150.076	150.145	4996	0	0
2021.03.08	04:00:00	150.146	150.187	149.865	149.888	4796	0	1
2021.03.08	05:00:00	149.890	149.914	149.717	149.749	4441	0	0
2021.03.08	06:00:00	149.749	149.857	149.680	149.818	3295	0	2
2021.03.08	07:00:00	149.818	149.910	149.790	149.892	3844	0	1
2021.03.08	08:00:00	149.891	150.010	149.736	149.758	4263	0	0
2021.03.08	09:00:00	149.759	149.943	149.683	149.927	5334	0	0
2021.03.08	10:00:00	149.933	150.115	149.857	149.945	7655	0	0
2021.03.08	11:00:00	149.944	150.197	149.860	150.157	7321	0	0
2021.03.08	12:00:00	150.158	150.277	150.017	150.213	6231	0	0
2021.03.08	13:00:00	150.213	150.311	150.021	150.209	6512	0	0
2021.03.08	14:00:00	150.209	150.312	150.114	150.243	7102	0	0
2021.03.08	15:00:00	150.243	150.587	150.234	150.531	8631	0	0
2021.03.08	16:00:00	150.531	150.593	150.287	150.470	10649	0	0
2021.03.08	17:00:00	150.470	150.535	150.265	150.332	11131	0	0
2021.03.08	18:00:00	150.332	150.499	150.296	150.402	8105	0	0
2021.03.08	19:00:00	150.402	150.684	150.396	150.676	6998	0	0
2021.03.08	20:00:00	150.675	150.697	150.578	150.652	6455	0	0
2021.03.08	21:00:00	150.652	150.701	150.564	150.648	5363	0	0
2021.03.08	22:00:00	150.645	150.645	150.490	150.493	4913	0	0
2021.03.08	23:00:00	150.492	150.549	150.473	150.536	1986	0	0
2021.03.09	00:00:00	150.492	150.540	150.384	150.479	950	0	45
2021.03.09	01:00:00	150.475	150.631	150.472	150.556	1773	0	4
2021.03.09	02:00:00	150.556	150.734	150.493	150.693	6192	0	1
2021.03.09	03:00:00	150.692	150.847	150.616	150.770	6766	0	0
2021.03.09	04:00:00	150.769	151.082	150.764	151.067	6873	0	0
2021.03.09	05:00:00	151.067	151.145	151.016	151.073	4740	0	3
2021.03.09	06:00:00	151.073	151.142	151.024	151.135	3316	0	0
2021.03.09	07:00:00	151.135	151.228	151.071	151.097	4046	0	1
2021.03.09	08:00:00	151.098	151.160	150.965	150.994	4233	0	0
2021.03.09	09:00:00	150.998	151.194	150.921	151.015	8241	0	0
2021.03.09	10:00:00	151.015	151.127	150.841	150.847	9130	0	0
2021.03.09	11:00:00	150.848	151.047	150.811	151.011	7313	0	0
2021.03.09	12:00:00	151.011	151.044	150.781	150.901	6771	0	0
2021.03.09	13:00:00	150.902	150.999	150.820	150.907	7043	0	0
2021.03.09	14:00:00	150.907	151.017	150.884	150.970	6790	0	0
2021.03.09	15:00:00	150.969	151.263	150.968	151.197	7714	0	0
2021.03.09	16:00:00	151.197	151.250	151.044	151.189	10149	0	0
2021.03.09	17:00:00	151.195	151.280	151.051	151.124	9994	0	0
2021.03.09	18:00:00	151.124	151.139	150.743	150.833	7560	0	0
2021.03.09	19:00:00	150.833	150.841	150.700	150.740	5261	0	0
2021.03.09	20:00:00	150.740	150.811	150.638	150.673	5237	0	0
2021.03.09	21:00:00	150.673	150.759	150.665	150.743	4435	0	0
2021.03.09	22:00:00	150.743	150.820	150.707	150.732	3565	0	0
2021.03.09	23:00:00	150.732	150.758	150.646	150.674	2728	0	0
2021.03.10	00:00:00	150.682	150.793	150.602	150.713	2782	0	4
2021.03.10	01:00:00	150.760	150.941	150.688	150.777	2736	0	1
2021.03.10	02:00:00	150.777	150.849	150.695	150.764	4042	0	0
2021.03.10	03:00:00	150.764	150.858	150.727	150.766	4219	0	0
2021.03.10	04:00:00	150.765	150.909	150.741	150.867	3816	0	1
2021.03.10	05:00:00	150.866	150.934	150.824	150.863	2692	0	1
2021.03.10	06:00:00	150.863	150.978	150.836	150.899	2742	0	1
2021.03.10	07:00:00	150.898	150.953	150.813	150.892	3031	0	0
2021.03.10	08:00:00	150.890	150.922	150.725	150.884	3631	0	0
2021.03.10	09:00:00	150.889	150.997	150.856	150.953	4226	0	0
2021.03.10	10:00:00	150.953	151.151	150.890	151.051	6449	0	0
2021.03.10	11:00:00	151.052	151.189	150.939	151.152	5195	0	0
2021.03.10	12:00:00	151.152	151.183	150.974	151.039	5044	0	0
2021.03.10	13:00:00	151.039	151.093	150.918	150.921	4852	0	0
2021.03.10	14:00:00	150.922	151.012	150.819	150.985	5698	0	0
2021.03.10	15:00:00	150.985	150.989	150.643	150.840	10384	0	0
2021.03.10	16:00:00	150.840	150.998	150.795	150.987	10429	0	0
2021.03.10	17:00:00	150.987	151.048	150.730	151.029	10350	0	0
2021.03.10	18:00:00	151.035	151.039	150.759	150.910	7226	0	0
2021.03.10	19:00:00	150.910	150.918	150.813	150.882	5292	0	0
2021.03.10	20:00:00	150.881	151.027	150.860	150.962	8225	0	0
2021.03.10	21:00:00	150.962	151.051	150.938	151.010	5993	0	0
2021.03.10	22:00:00	151.010	151.033	150.962	150.985	3608	0	0
2021.03.10	23:00:00	150.987	151.072	150.986	151.051	2092	0	0
2021.03.11	00:00:00	150.958	151.078	150.856	151.020	3409	0	23
2021.03.11	01:00:00	151.019	151.125	151.006	151.069	1939	0	5
2021.03.11	02:00:00	151.069	151.115	150.970	151.065	2950	0	0
2021.03.11	03:00:00	151.065	151.171	151.010	151.107	3923	0	0
2021.03.11	04:00:00	151.110	151.317	151.110	151.218	4690	0	0
2021.03.11	05:00:00	151.218	151.273	151.197	151.237	3410	0	1
2021.03.11	06:00:00	151.237	151.369	151.159	151.367	3683	0	1
2021.03.11	07:00:00	151.367	151.569	151.343	151.515	3854	0	0
2021.03.11	08:00:00	151.516	151.689	151.436	151.597	3472	0	0
2021.03.11	09:00:00	151.597	151.662	151.477	151.494	5130	0	0
2021.03.11	10:00:00	151.493	151.567	151.177	151.226	7697	0	0
2021.03.11	11:00:00	151.226	151.333	151.148	151.317	5743	0	0
2021.03.11	12:00:00	151.317	151.408	151.272	151.391	4231	0	0
2021.03.11	13:00:00	151.391	151.479	151.344	151.416	5064	0	0
2021.03.11	14:00:00	151.414	151.493	151.382	151.471	6752	0	0
2021.03.11	15:00:00	151.473	151.669	151.411	151.619	9702	0	0
2021.03.11	16:00:00	151.619	151.672	151.510	151.557	9602	0	0
2021.03.11	17:00:00	151.557	151.665	151.478	151.550	8651	0	0
2021.03.11	18:00:00	151.550	151.615	151.476	151.585	5749	0	0
2021.03.11	19:00:00	151.584	151.633	151.529	151.615	5322	0	0
2021.03.11	20:00:00	151.615	151.629	151.508	151.609	6152	0	0
2021.03.11	21:00:00	151.607	151.712	151.584	151.706	4463	0	0
2021.03.11	22:00:00	151.706	151.767	151.674	151.730	2758	0	0
2021.03.11	23:00:00	151.730	151.831	151.705	151.831	2923	0	0
2021.03.12	00:00:00	151.801	151.827	151.715	151.767	1348	0	18
